exper_data_id	data_group_name	data_id	pop_label	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32	mean_still	mean_forward	mean_backward	population	population2
B307-20190308_090130_proc_herm	B307	CA432L0_NGM_B307_herm	CA432L0_herm	20190308	90130	1250.795	260.237366003063	7481	1556.47866762252	3.19214317281981	21.8	36	Paris2	NGM	-1.40276256633576	-2.57643850583822	-1.39601523216072	-4.34715394490953	-0.504022787095869	-2.17723910479204	-0.53626052879134	0.299792413649287	-2.81441210072669	CA432	pops
B307-20190308_092258_proc_herm	B307	A4100L0_NGM_B307_herm	A4100L0_herm	20190308	92258	1248.04	225.636075949367	2906	525.382549204241	2.72047564342118	22	38	Paris2	NGM	-1.27833643463029	-2.48346204647675	-0.738433465693186	-3.66627024686083	0.0704323898599825	-1.85407689955376	-0.120467304054508	-0.0772293871455018	-2.95760699443198	A4100	pops
B307-20190308_094427_proc_herm	B307	CA632L0_NGM_B307_herm	CA632L0_herm	20190308	94427	1196.518	194.657657657658	3881	631.387383532357	2.80029589951214	22.2	37	Paris2	NGM	-1.12262973104379	-2.50248872656453	-0.982249058011633	-3.8220781892657	-0.25554247650012	-1.75572601870729	-0.402055140859422	0.190361309182649	-2.90851585460644	CA632	pops
B307-20190308_100450_proc_herm	B307	A6140L0_NGM_B307_herm	A6140L0_herm	20190308	100450	1197.706	219.838532110092	3230	592.865409971726	2.77295611268831	22.3	37	Paris2	NGM	-0.904262328543592	-2.30694819881068	-0.849285974804527	-4.50305617770248	-0.0838552662307449	-2.40871944933611	-0.514061738863825	0.318022909901583	-3.01134846909956	A6140	pops
B307-20190308_102516_proc_herm	B307	CA466L0_NGM_B307_herm	CA466L0_herm	20190308	102516	1296.894	274.175525339926	4965	1049.64745253871	3.02104345609206	22.4	37	Paris2	NGM	-1.27382710308959	-2.40248552690506	-1.08129690732756	-3.90822077345788	-0.36530669136724	-1.86982232013358	-0.495161712412535	0.255094407528501	-2.78954739764322	CA466	pops
B307-20190308_104808_proc_herm	B307	A430L0_NGM_B307_herm	A430L0_herm	20190308	104808	1197.689	166.604102564103	5411	752.695231378395	2.8766191646159	22.6	38	Paris2	NGM	-0.934737990547397	-2.50691380805941	-1.13361020341342	-4.14689479261206	-0.139398063109717	-1.40082840201414	-0.670070073223077	0.531771778962654	-3.4217500545151	A430	pops
B307-20190308_110842_proc_herm	B307	CA168L0_NGM_B307_herm	CA168L0_herm	20190308	110842	1226.185	266.187058823529	4964	1077.61272564907	3.03246271137727	22.6	38	Paris2	NGM	-0.977268526408249	-2.53595462274094	-1.32844731771782	-4.37050173472852	-0.42906850948597	-1.81358812473326	-0.720079837885481	0.527660591939381	-3.08602797458439	CA168	pops
B307-20190308_112938_proc_herm	B307	CA310L0_NGM_B307_herm	CA310L0_herm	20190308	112938	1197.417	358.425496688742	2135	639.074303630618	2.80555135546784	22.7	37	Paris2	NGM	-0.93242313789173	-2.32699572408214	-0.8744184419994	-4.88914616513345	-0.0141813258543967	-2.5365766262633	-0.45918975325825	0.289100430936816	-3.15114828985789	CA310	pops
B307-20190308_115004_proc_herm	B307	A2100L0_NGM_B307_herm	A2100L0_herm	20190308	115004	1196.842	181.764792899408	3501	531.698035280203	2.72566505552098	22.8	37	Paris2	NGM	-0.690621938304533	-2.54928887424519	-0.996195204397986	-4.43542408037562	-0.117207251397828	-1.68000150366418	-0.722472516386516	0.60452966563005	-3.60533145458694	A2100	pops
B307-20190308_121037_proc_herm	B307	A5100L0_NGM_B307_herm	A5100L0_herm	20190308	121037	1197.162	212.259708737864	6728	1192.89061997319	3.07660062362016	22.9	37	Paris2	NGM	-1.10131401899787	-2.4453485758951	-1.32481447467396	-4.16182157722589	-0.402121886368919	-1.68868592336274	-0.699001885403921	0.499616187034755	-3.04123695001872	A5100	pops
B307-20190308_123121_proc_herm	B307	A230L0_NGM_B307_herm	A230L0_herm	20190308	123121	1297.162	254.492085340674	5663	1111.03214500906	3.0457266243757	23	37	Paris2	NGM	-1.15595809396681	-2.48311391910416	-1.2797669408207	-4.68949890731314	-0.385460611847932	-2.08825624163447	-0.640772496940671	0.446435287241968	-3.05187239463491	A230	pops
B307-20190308_125444_proc_herm	B307	A3100L0_NGM_B307_herm	A3100L0_herm	20190308	125444	1296.768	154.510917030568	4239	505.080151031315	2.70336030166034	23	37	Paris2	NGM	-0.892321128590094	-2.42222715303306	-0.707647964774546	-4.0101603342887	0.13275044819102	-1.5875921481608	-0.334718942758637	0.200582042118416	-3.37991614118347	A3100	pops
B307-20190308_141447_proc_herm	B307	CA368L0_NGM_B307_herm	CA368L0_herm	20190308	141447	1207.929	302.154351395731	3879	970.302666020966	2.98690722465765	23.1	34	Paris2	NGM	-1.32177489885617	-2.25223364375812	-1.18785799244631	-3.74208762458988	-0.403665093376657	-1.92682568950782	-0.601021371783038	0.279638234902875	-2.49183709364923	CA368	pops
B307-20190308_143531_proc_herm	B307	A260L0_NGM_B307_herm	A260L0_herm	20190308	143531	1292.389	188.833333333333	899	131.354543149676	2.11844509829235	23.2	34	Paris2	NGM	-1.10508121842963	-2.88404149525227	-0.393985302260753	-3.61137214071662	0.35131286974099	-1.30060981050869	0.297016159571452	-0.377209293653258	-3.91833294054347	A260	pops
B307-20190308_145741_proc_herm	B307	CA210L0_NGM_B307_herm	CA210L0_herm	20190308	145741	1297.232	265.272727272727	3699	756.413515995457	2.87875928044508	23.2	33	Paris2	NGM	-0.806295933164886	-2.23736661211349	-1.14726650791996	-4.75509310641866	-0.129715744838867	-2.32356389562769	-0.792841097437873	0.600433260384205	-3.11026973818941	CA210	pops
B307-20190308_151959_proc_herm	B307	A130L0_NGM_B307_herm	A130L0_herm	20190308	151959	1198.636	262.707627118644	1156	253.363003404831	2.40374319858936	23.3	32	Paris2	NGM	-1.12336571088377	-2.39324197975591	-0.920472010967283	-4.10533794168349	0.323139932620384	-1.69332568896095	-0.434624035577714	0.315013282853799	-3.51569905888766	A130	pops
B307-20190308_154029_proc_herm	B307	A1100L0_NGM_B307_herm	A1100L0_herm	20190308	154029	1196.657	171.440217391304	1259	180.371847317696	2.25616875322425	23.3	32	Paris2	NGM	-0.841049995429128	-2.42374356251614	-0.699377021831647	-3.73563617793045	0.401563348998069	-1.05453874721411	-0.52294055627065	0.423901572041323	-3.73052641574106	A1100	pops
B307-20190308_160057_proc_herm	B307	CA532L0_NGM_B307_herm	CA532L0_herm	20190308	160057	1296.853	205.448051948052	1119	177.27249744564	2.24864136315829	23.3	31	Paris2	NGM	-1.36207474293805	-2.55804078344858	-0.808260866695357	-3.65972826802497	0.307153990725557	-1.32372676737121	-0.206072562257317	0.0783474336084083	-3.41728040486131	CA532	pops
B308-20190311_083503_proc_herm	B308	CA368L0_NGM_B308_herm	CA368L0_herm	20190311	83503	1197.76	338.745353159851	4247	1201.1183499782	3.07958580191593	23.9	29	Paris2	NGM	-1.3204192147215	-2.45804212903111	-1.18345626048728	-4.10264356188988	-0.431472224827238	-2.02561093957287	-0.422500796586026	0.177345447528391	-2.7540026956967	CA368	pops
B308-20190311_085531_proc_herm	B308	CA136L0_NGM_B308_herm	CA136L0_herm	20190311	85531	1160.714	207.787698412698	2991	535.440260005808	2.72871102288567	23.9	29	Paris2	NGM	-1.25654106884914	-2.70321804919921	-0.619884832977336	-3.76346493487671	0.0229901562773434	-1.62506408640806	0.0610708203473053	-0.20590946407775	-3.28661349480027	CA136	pops
B308-20190311_091536_proc_herm	B308	CA632L0_NGM_B308_herm	CA632L0_herm	20190311	91536	1197.308	329.069057104914	3731	1025.43092676106	3.01090641152366	23.5	29	Paris2	NGM	-1.77695824469852	-2.78035794419144	-0.887704017100353	-3.52897588657533	-0.224350831451785	-1.80802438476063	0.0762340848709985	-0.285922310653771	-2.90416087976754	CA632	pops
B308-20190311_093614_proc_herm	B308	CA25L0_NGM_B308_herm	CA25L0_herm	20190311	93614	1197.837	324.341379310345	2966	803.111384131967	2.9047757820897	23.3	29	Paris2	NGM	-1.41237843394607	-2.48457260888828	-1.03931628596332	-4.36378016871781	-0.28928642352299	-2.13193920496818	-0.352328901107913	0.145842937754908	-2.92801411289362	CA25	pops
B308-20190311_095648_proc_herm	B308	CA466L0_NGM_B308_herm	CA466L0_herm	20190311	95648	1197.884	247.090062111801	7463	1539.40876874587	3.18735395604904	23.2	29	Paris2	NGM	-1.71793329782456	-2.81098752607435	-1.29511129848842	-4.44555395033535	-0.429767753695593	-2.25044260934771	-0.225581816778177	0.0270137943731559	-2.95704761456334	CA466	pops
B308-20190311_101714_proc_herm	B308	A6140L0_NGM_B308_herm	A6140L0_herm	20190311	101714	1234.896	250.863228699552	5107	1037.46267618375	3.01597248146219	23.2	29	Paris2	NGM	-1.10439144677579	-2.49748462703749	-1.4085511417282	-4.75420781724439	-0.463130330730908	-2.14113925243224	-0.778281435350439	0.577862777805511	-3.06125313352381	A6140	pops
B308-20190311_103838_proc_herm	B308	OF5L0_NGM_B308_herm	OF5L0_herm	20190311	103838	1210.483	342.679180887372	3191	903.349544117186	2.9558558297239	23.2	30	Paris2	NGM	-1.2257332337828	-2.29383260736853	-0.802272785716748	-3.98509956597434	-0.0545893427359865	-2.07725297219431	-0.237858314652864	0.0236586503997697	-2.87761265197559	OF5	pops
B308-20190311_105931_proc_herm	B308	CA35L0_NGM_B308_herm	CA35L0_herm	20190311	105931	1197.417	252.647754137116	5283	1114.68108863193	3.04715063307191	23.2	30	Paris2	NGM	-0.880961577341168	-2.402140569865	-1.29158225394414	-4.47586405926431	-0.404379730580874	-2.02691724778727	-0.830466414619233	0.623519297633413	-3.04497283135099	CA35	pops
B308-20190311_112004_proc_herm	B308	CA236L0_NGM_B308_herm	CA236L0_herm	20190311	112004	1196.898	331.62969588551	2818	780.795425345657	2.89253726014921	23.2	30	Paris2	NGM	-1.12476945546499	-2.36995448431228	-0.776285773124848	-4.06495630474962	-0.0643344607500192	-2.19993162259768	-0.293799143903299	0.0841048321162533	-2.90489433428703	CA236	pops
B308-20190311_114028_proc_herm	B308	A310L0_NGM_B308_herm	A310L0_herm	20190311	114028	2461.228	349.76539408867	4803	682.55488228148	2.83413757749114	23.2	29	Paris2	NGM	-1.06348442296685	-2.28891627259172	-0.954533138860998	-4.02640708943071	-0.099074792032951	-1.92495208845272	-0.544835483476178	0.35683489492714	-3.06292999571618	A310	pops
B308-20190311_122205_proc_herm	B308	A5100L0_NGM_B308_herm	A5100L0_herm	20190311	122205	1196.595	190.827586206897	3866	616.532283918838	2.78995582279827	23.4	29	Paris2	NGM	-1.10512117500056	-2.53437704570882	-0.834678909082975	-4.25896212056909	-0.0486722978509908	-1.93191762094066	-0.400521824372789	0.245883632061827	-3.24104627468543	A5100	pops
B308-20190311_124238_proc_herm	B308	CA566L0_NGM_B308_herm	CA566L0_herm	20190311	124238	1197.319	261.048498845266	3974	866.441386473517	2.93773918864011	23.4	29	Paris2	NGM	-1.04169748442788	-2.33205487715799	-1.30000355934138	-4.50483200200354	-0.326825664656842	-2.04013697781502	-0.862815152435782	0.65685384605483	-3.06216457947542	CA566	pops
B308-20190311_130314_proc_herm	B308	CA15L0_NGM_B308_herm	CA15L0_herm	20190311	130314	1224.425	270.349540078844	5143	1135.5596991449	3.05520997107682	23.5	30	Paris2	NGM	-1.09656510902468	-2.29252881766568	-1.27172308161346	-4.18604544127621	-0.378553012952014	-1.91423798707888	-0.669481522878559	0.444831499198277	-2.90356978790811	CA15	pops
B308-20190311_132411_proc_herm	B308	A510L0_NGM_B308_herm	A510L0_herm	20190311	132411	1198.259	355.460402684564	2745	814.297080488548	2.91078287771315	23.6	30	Paris2	NGM	-0.948522689090562	-2.11521699648299	-0.867323513023448	-4.77559808761676	-0.0636548456379025	-2.75519854636886	-0.608585387011857	0.39544705845741	-2.94391773101883	A510	pops
B308-20190311_134436_proc_herm	B308	A110L0_NGM_B308_herm	A110L0_herm	20190311	134436	1245.315	529.623342175066	2118	900.769876478474	2.95461385408595	23.6	30	Paris2	NGM	-1.30798329331645	-2.22398135638418	-0.642580388634105	-5.07131864640199	-0.0945118204915701	-3.19501194253432	-0.157877359641303	-0.115021314543817	-2.61607136145531	A110	pops
B308-20190311_140556_proc_herm	B308	CA432L0_NGM_B308_herm	CA432L0_herm	20190311	140556	1217.123	228.459090909091	3077	577.565802903464	2.76160147117864	23.7	29	Paris2	NGM	-0.847216501362024	-2.31268219517711	-0.765169969613194	-4.76702418911729	0.0220302471218431	-2.60134034898676	-0.464490736019159	0.292295257506636	-3.13914821714062	CA432	pops
B308-20190311_142704_proc_herm	B308	A4100L0_NGM_B308_herm	A4100L0_herm	20190311	142704	1296.538	378.482170542636	2527	737.675598371386	2.86786541763497	23.7	28	Paris2	NGM	-1.13490503950584	-2.29531969357619	-0.874523670403679	-4.93065161934429	0.0176081380194664	-3.01034291695233	-0.40854897951634	0.21663121814839	-3.01410060855789	A4100	pops
B308-20190311_154518_proc_herm	B308	CA336L0_NGM_B308_herm	CA336L0_herm	20190311	154518	1231.427	189.811839323467	3719	573.245698237877	2.75834080437265	23.6	26	Paris2	NGM	-1.18501545351442	-2.31436760971792	-0.787826499068284	-4.01711806229202	-0.0235599112225784	-2.18488321079091	-0.347113610503688	0.130271175472039	-2.87515196262791	CA336	pops
B308-20190311_160627_proc_herm	B308	A410L0_NGM_B308_herm	A410L0_herm	20190311	160627	1296.312	360.457413249211	2674	743.542544563648	2.87130582334971	23.6	25	Paris2	NGM	-1.15076717167893	-2.15675792204304	-0.986540832496037	-4.5380165603388	-0.429523598978253	-2.43126855425679	-0.527488770444362	0.216365322498556	-2.51207613151839	A410	pops
B308-20190311_163144_proc_herm	B308	A430L0_NGM_B308_herm	A430L0_herm	20190311	163144	1297.062	192.067297581493	4458	660.134991710725	2.81963275396672	23.7	25	Paris2	NGM	-0.72438642329497	-2.16321857996506	-1.24368621116514	-4.07784222797032	-0.0907614229720511	-1.5229243452162	-1.10010860405431	0.898015396864525	-3.18487312949686	A430	pops
B309-20190315_084554_proc_herm	B309	A6100L0_NGM_B309_herm	A6100L0_herm	20190315	84554	1203.35	339.896313364055	2575	727.330375129798	2.86173172517049	22.2	45	Paris2	NGM	-1.26510511312726	-2.31646566744427	-0.729257673760089	-4.23278891754516	-0.00856098130145026	-2.44011481993861	-0.210719763554543	-0.000976227239015282	-2.88840098751863	A6100	pops
B309-20190315_090630_proc_herm	B309	A230L0_NGM_B309_herm	A230L0_herm	20190315	90630	1197.361	414.966386554622	1393	482.768502123076	2.68373892712461	22.2	45	Paris2	NGM	-1.70371596148386	-2.4475955726091	-0.556094384548637	-3.78395169704786	0.176588502697657	-2.27380737550124	-0.0737766996525823	-0.108748515412775	-3.04126291990789	A230	pops
B309-20190315_092705_proc_herm	B309	CA168L0_NGM_B309_herm	CA168L0_herm	20190315	92705	1267.049	372.862254025045	3240	953.454604392683	2.97930002036987	22	45	Paris2	NGM	-1.37874906876755	-2.52553289854369	-0.897345969863187	-3.87349669168815	-0.198704625513969	-2.1458913253958	-0.236188225401849	0.00184250410624161	-2.78183954091818	CA168	pops
B309-20190315_094858_proc_herm	B309	A610L0_NGM_B309_herm	A610L0_herm	20190315	94858	1195.976	396.580327868852	3007	997.107839874412	2.99874213095927	22.1	44	Paris2	NGM	-1.46024019936141	-2.43311808319084	-0.923767240324252	-4.83319378758517	-0.182811422222982	-3.14776616988046	-0.262294374198966	0.048911226686206	-2.88350844966313	A610	pops
B309-20190315_100927_proc_herm	B309	A330L0_NGM_B309_herm	A330L0_herm	20190315	100927	1196.885	290.058752997602	6228	1509.32287869684	3.17878215524059	22.3	45	Paris2	NGM	-1.23913965866663	-2.35895404948373	-1.21032752113243	-4.3239298963244	-0.368104153286991	-2.22244415900739	-0.574608716226067	0.338116504451563	-2.82301654292843	A330	pops
B309-20190315_102952_proc_herm	B309	A260L0_NGM_B309_herm	A260L0_herm	20190315	102952	1244.729	285.95375	4507	1035.40091959776	3.01510854636735	22.5	45	Paris2	NGM	-1.23732642163328	-2.50163309416536	-1.03435452834395	-4.07154768607177	-0.117348388374117	-1.9555028282465	-0.528140982029456	0.33493843043451	-3.02999752987913	A260	pops
B309-20190315_105121_proc_herm	B309	CA268L0_NGM_B309_herm	CA268L0_herm	20190315	105121	1254.45	238.315659679408	5258	998.894924942667	2.99951980662676	22.6	45	Paris2	NGM	-1.13587159376969	-2.34507176952424	-1.22270252796793	-3.74695316516928	-0.403658694357192	-1.76104280891106	-0.57087671347355	0.298244662265033	-2.6669477874244	CA268	pops
B309-20190315_111256_proc_herm	B309	A160L0_NGM_B309_herm	A160L0_herm	20190315	111256	1198.006	311.877049180328	3762	979.361922241118	2.99094321456678	22.8	44	Paris2	NGM	-1.19455049896407	-2.29642928147335	-1.05494816032121	-4.11516450090091	-0.286267178427596	-2.16788977511302	-0.523381430941209	0.273959135021925	-2.75378026078485	A160	pops
B309-20190315_113323_proc_herm	B309	A2100L0_NGM_B309_herm	A2100L0_herm	20190315	113323	1243.81	283.24644549763	2194	499.628320580958	2.69864704764333	22.7	43	Paris2	NGM	-0.892835189072006	-2.2579089806825	-1.11411453483029	-4.32118666178179	-0.0628524747813304	-1.98534744422569	-0.780734049861383	0.565861992167277	-2.98669693034854	A2100	pops
B309-20190315_115443_proc_herm	B309	CA532L0_NGM_B309_herm	CA532L0_herm	20190315	115443	1195.94	324.611205432937	2961	803.697325356562	2.90509252303134	22.7	43	Paris2	NGM	-1.17309084574399	-2.36441393932286	-0.734976370299024	-3.98494927588375	-0.061287692660967	-2.15219733977982	-0.388262187326675	0.157792612743509	-2.81539737394978	CA532	pops
B309-20190315_121519_proc_herm	B309	A1100L0_NGM_B309_herm	A1100L0_herm	20190315	121519	1197.822	341.99855907781	2833	808.869696722414	2.90787856542894	22.7	43	Paris2	NGM	-1.18893840269804	-2.39461924532128	-0.81232188232172	-4.13073432539613	-0.0224266538793038	-2.10030699492632	-0.360029473721424	0.147133527189037	-2.89642841940405	A1100	pops
B309-20190315_123557_proc_herm	B309	A210L0_NGM_B309_herm	A210L0_herm	20190315	123557	1196.857	328.938101788171	3784	1039.97534974223	3.01702304545474	22.6	43	Paris2	NGM	-1.29890118833275	-2.23210464038085	-1.17161413012753	-4.21974630043398	-0.370707580856837	-2.37122626442225	-0.66284786075105	0.368337079304889	-2.60460351005089	A210	pops
B309-20190315_125624_proc_herm	B309	A130L0_NGM_B309_herm	A130L0_herm	20190315	125624	1208.884	329.520775623269	3663	998.470160170896	2.99933509027155	22.6	44	Paris2	NGM	-1.11368837395453	-2.42694245239512	-1.04590032302489	-4.78370446215446	-0.113452013223644	-2.53518625836182	-0.535907102966356	0.349919504480843	-3.07236358051135	A130	pops
B309-20190315_131705_proc_herm	B309	CA25L0_NGM_B309_herm	CA25L0_herm	20190315	131705	1212.704	281.901627218935	3962	920.994939442288	2.96425724390116	22.8	45	Paris2	NGM	-1.12168541782078	-2.27775805877702	-1.22621646622321	-4.53132606957498	-0.475660322954368	-2.04893773751725	-0.693794972343864	0.437844451828268	-2.76822981160855	CA25	pops
B309-20190315_133818_proc_herm	B309	CA110L0_NGM_B309_herm	CA110L0_herm	20190315	133818	1196.937	308.724137931034	3314	854.774974040779	2.93185179847671	23	45	Paris2	NGM	-1.29052204860264	-2.43141747119644	-1.12108664330263	-4.51779382471841	-0.181027356529205	-2.51883490691615	-0.599893380059433	0.376236313951044	-2.88966389918804	CA110	pops
B309-20190315_135846_proc_herm	B309	A6140L0_NGM_B309_herm	A6140L0_herm	20190315	135846	1296.507	211.050390964379	6276	1021.63139396273	3.00929423000251	23	44	Paris2	NGM	-0.734067590599727	-2.17815747396119	-1.59121803859502	-4.20588578950917	-0.616593688648564	-1.48509502432632	-1.18237468272648	0.9024584240008	-2.86482445056038	A6140	pops
B309-20190315_142201_proc_herm	B309	A360L0_NGM_B309_herm	A360L0_herm	20190315	142201	1296.826	257.864748201439	3991	793.582338780949	2.89959199400584	23.2	44	Paris2	NGM	-0.821421053671935	-2.08770402077554	-1.00552508101243	-4.77740203425139	-0.120189178377643	-2.57370230664888	-0.765173190459207	0.52554001407365	-2.86260210050116	A360	pops
B309-20190315_144540_proc_herm	B309	CA210L0_NGM_B309_herm	CA210L0_herm	20190315	144540	1211.169	271.257575757576	3393	759.907952189541	2.88076098928448	23.3	44	Paris2	NGM	-0.97465998648173	-2.18239684323856	-0.972312580130059	-4.50643662515307	-0.185990999023127	-2.67692373186491	-0.61012897504566	0.355893709869531	-2.75288065465646	CA210	pops
B309-20190315_150624_proc_herm	B309	A3100L0_NGM_B309_herm	A3100L0_herm	20190315	150624	1296.9	208.831242873432	6021	969.521870106357	2.9865576101753	23.4	44	Paris2	NGM	-0.960292464902643	-2.03082897386786	-1.34238655507971	-3.75935076408454	-0.50253947883426	-1.5570208371904	-0.98026717393519	0.637948425967654	-2.54339198509048	A3100	pops
B310-20190415_085249_proc_herm	B310	CD780L0_NGM_B310_085249_herm	CD780L0_herm	20190415	85249	1300.165	387.668949771689	484	144.313815315362	2.15930790855731	23.8	24	Paris2	NGM	-1.34576609128438	-2.40224481645816	-0.602748061014438	-4.08458755020269	-0.02765557724227	-2.43975251780607	-0.0374080970167762	-0.20582799005692	-2.74047172491698	CD780	pops
B310-20190415_091618_proc_herm	B310	CM680L0_NGM_B310_091618_herm	CM680L0_herm	20190415	91618	1300.229	442.974856321839	1560	531.476206008379	2.72548382609248	23.7	28	Paris2	NGM	-1.62999897767037	-2.45028184967536	-0.920397731576331	-4.01977140669891	-0.492587529869982	-2.37934011022246	-0.16246524024811	-0.160397769592434	-2.43502045812149	CM680	pops
B310-20190415_093848_proc_herm	B310	CM480L0_NGM_B310_093848_herm	CM480L0_herm	20190415	93848	1200.43	578.357702349869	828	398.923866902437	2.60089002015029	23.7	26	Paris2	NGM	-1.83625873316597	-2.51758336912088	-0.825389613883846	-4.30100019169729	-0.347027520811139	-2.8937317722652	-0.00761874656331326	-0.297453173667614	-2.50190866693225	CM480	pops
B310-20190415_095930_proc_herm	B310	CD580L0_NGM_B310_095930_herm	CD580L0_herm	20190415	95930	1216.589	340.642714570858	567	158.758972143983	2.2007382784838	23.5	26	Paris2	NGM	-1.44991767221333	-2.52212732517088	-0.730290315071196	-4.25123629201846	-0.0945459795428508	-2.4369164356083	0.0169553041484291	-0.251824305213792	-2.78050566467679	CD580	pops
B310-20190415_102016_proc_herm	B310	CD680L0_NGM_B310_102016_herm	CD680L0_herm	20190415	102016	1300.084	339.276315789474	582	151.88158287424	2.18150511460659	23.2	26	Paris2	NGM	-1.3521539739425	-2.6871757534248	-0.836549455690144	-4.93727912301254	0.0525137550943123	-3.05188176886457	-0.0845301127260895	-0.0732734893471567	-3.19299635419908	CD680	pops
B310-20190415_104609_proc_herm	B310	CM580L0_NGM_B310_104609_herm	CM580L0_herm	20190415	104609	1205.789	482.716594827586	995	398.330895250702	2.60024399236598	23.1	26	Paris2	NGM	-1.54600155364743	-2.3520983411982	-0.990806819945051	-4.13408048158424	-0.39317235190185	-2.58594183463233	-0.25434760998898	-0.0509178497310224	-2.49836302264823	CM580	pops
B310-20190415_110647_proc_herm	B310	CD780L0_NGM_B310_110647_herm	CD780L0_herm	20190415	110647	1300.13	488.898907103825	398	149.663314458802	2.17511535892276	23.1	26	Paris2	NGM	-1.69476716967275	-2.80602424887152	-0.41577490838084	-4.70817973786283	0.182714233985838	-3.34402967590865	0.500639504451163	-0.708134547516366	-3.00103301761146	CD780	pops
B310-20190415_114331_proc_herm	B310	CD580L0_NGM_B310_114331_herm	CD580L0_herm	20190415	114331	1270.883	331.235697940503	476	124.06192562154	2.09363851776332	22.9	25	Paris2	NGM	-1.10379639213245	-2.08229631627101	-0.600632487452123	-4.571908982526	-0.0292059703819147	-2.99859338922529	-0.229583614352863	-0.0639082275844601	-2.53977025885512	CD580	pops
B310-20190415_120521_proc_herm	B310	CM480L0_NGM_B310_120521_herm	CM480L0_herm	20190415	120521	1300.257	351.058971141782	1778	480.045753024277	2.6812826318319	23	25	Paris2	NGM	-1.3171337356749	-2.36890965362746	-0.961409055936003	-4.73782272655018	-0.479402497038799	-2.64556325550218	-0.401399725640582	0.112729253087692	-2.57338009359172	CM480	pops
B310-20190415_122740_proc_herm	B310	CM680L0_NGM_B310_122740_herm	CM680L0_herm	20190415	122740	1300.189	453.699534883721	1159	404.431787171121	2.60684528255319	25	25	Paris2	NGM	-1.3471435295165	-2.24991256089281	-1.0571331823649	-4.37415263325585	-0.421001991788281	-2.8402004448571	-0.420376691784974	0.107851771618054	-2.48894883568168	CM680	pops
B310-20190415_142459_proc_herm	B310	CD680L0_NGM_B310_142459_herm	CD680L0_herm	20190415	142459	1300.112	418.263636363636	469	150.883651142783	2.17864218475154	23.7	24	Paris2	NGM	-1.60316591016905	-2.37858705025928	-0.710412907634397	-3.88106047391828	-0.10968095759989	-2.66046134649764	-0.104818148772869	-0.193814217340366	-2.51978133095301	CD680	pops
B310-20190415_155214_proc_herm	B310	CM580L0_NGM_B310_155214_herm	CM580L0_herm	20190415	155214	1300.159	400.848363926576	1354	417.447931181174	2.62060231308687	23.8	24	Paris2	NGM	-1.33498374579958	-2.25684910575345	-1.00220769745144	-4.1189560541519	-0.437130235710182	-2.36239854809015	-0.40380974620549	0.0833180733756059	-2.45896847886072	CM580	pops
B301-20181112_104927_proc	B301	CB4852L0_NGM_B301	CB4852L0	20181112	104927	1199.328	104.840415486308	23904	2089.5912475859	3.32006134052286	24.4	44	Paris2	NGM	-0.865608204891334	-1.66074967232493	-3.00361067484538	-4.15502966762645	-1.89697502976016	-0.417339339926226	-3.47148464854633	2.88317265632504	-3.75536954700267	CB4852	WI
B301-20181112_113022_proc	B301	MY16L0_NGM_B301	MY16L0	20181112	113022	1245.96	213.153583617747	6268	1072.30301303095	3.03031752630088	24.2	42	Paris2	NGM	-0.888539555468677	-1.88892207687765	-1.86598998778581	-5.55509610553182	-0.334740741441485	-2.4881174418207	-1.70499965489117	1.48228501523638	-3.43335580128007	MY16	WI
B301-20181112_115137_proc	B301	AB1L0_NGM_B301	AB1L0	20181112	115137	1201.943	119.921407779836	15427	1539.19741436951	3.18729432514202	24.1	41	Paris2	NGM	-0.689513915156171	-1.77650704309224	-2.82823719779998	-4.57953625559986	-1.04698507735017	-0.94940299378065	-3.03703289500278	2.62660794943074	-3.81016009529382	AB1	WI
B301-20181112_135856_proc	B301	CB4858L0_NGM_B301	CB4858L0	20181112	135856	1237.092	229.931692307692	3779	702.38257561343	2.84657372925226	24	42	Paris2	NGM	-0.826213236972842	-1.84425040253103	-1.76872493951513	-6.08451422521197	-0.195789153900413	-2.9539673207966	-1.80177427493034	1.56590061667213	-3.43675374152662	CB4858	WI
B301-20181112_152648_proc	B301	PB306L0_NGM_B301	PB306L0	20181112	152648	1230.546	318.851428571429	1377	356.799678470254	2.55242445434014	23.6	43	Paris2	NGM	-0.759916608456372	-1.40981468197081	-1.13999835905405	-4.72793689019864	0.203157844555324	-2.75617873225351	-1.30257029382738	1.02019093291858	-2.91827645647436	PB306	WI
B301-20181112_154748_proc	B301	JU319L0_NGM_B301	JU319L0	20181112	154748	1199.161	164.658458244111	6144	843.641151981944	2.92615775603992	23.2	43	Paris2	NGM	-0.640630351741609	-1.94510520114868	-2.30541684013871	-4.72672580494467	-0.764625295432469	-1.91330395202511	-2.29004254429607	1.92369914628774	-3.3021170487664	JU319	WI
B302-20181116_102845_proc	B302	JU400L0_NGM_B302	JU400L0	20181116	102845	1296.898	219.955475330927	6058	1027.44415486395	3.01175822578554	25.2	38	Paris2	NGM	-0.902263576057498	-2.06412947261865	-1.68174719082665	-4.80020947318098	-0.337493904680965	-1.42774732544395	-1.38344261364131	1.192358517735	-3.39727577002877	JU400	WI
