exper_data_id	data_group_name	data_id	pop_label	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32	mean_still	mean_forward	mean_backward	population	population2
B303-20181119_161058_proc_male	B303	A460noML0_NGM_B303_male	A460noML0_male	20181119	161058	1297.082	106.509433962264	5603	460.088381837514	2.66284126658893	24.3	27	Paris2	NGM	0.0481115015198035	-0.958353345265333	-1.57676162522266	-2.92734539490659	-0.322164142005579	-0.574543966841081	-1.89491084900279	1.38337368510937	-2.59004030097337	A460	pops
B303-20181119_170259_proc_male	B303	A5140noML0_NGM_B303_male	A5140noML0_male	20181119	170259	1297.137	97.1215629522431	6888	515.730663465039	2.71242295374095	24.5	28	Paris2	NGM	0.177341968281952	-0.974663726613751	-1.52061284170489	-2.75626104289165	-0.101338383538722	-0.58449020004098	-1.91607903554374	1.42578141230177	-2.65865771054671	A5140	pops
B304-20181123_090657_proc_male	B304	A5140noML0_NGM_B304_male	A5140noML0_male	20181123	90657	1198.441	124.629310344828	2642	274.749143204408	2.43893634676549	25	31	Paris2	NGM	-0.780478919546314	-1.58113924431817	-2.09258536700547	-1.95086607436683	-1.67516345519367	-0.359844563026897	-1.97998979033429	1.00701950306146	-1.76437204248084	A5140	pops
B304-20181123_094846_proc_male	B304	CA2100noML0_NGM_B304_male	CA2100noML0_male	20181123	94846	1197.766	137.579646017699	3422	393.063042925385	2.59446221195009	24.1	30	Paris2	NGM	-0.332998003792989	-1.14730610053552	-1.76049531114465	-2.32117582716677	-0.919906396722124	-0.501011032855869	-1.83601286412874	1.08129760200537	-2.03343406393275	CA2100	pops
B304-20181123_100918_proc_male	B304	CA150L0_NGM_B304_male	CA150L0_male	20181123	100918	1197.391	151.378269617706	2629	332.36718066609	2.5216181331647	24	30	Paris2	NGM	-0.250408315814183	-1.08373911228421	-1.78405030516707	-2.68715269393752	-0.593195665085648	-0.720502699527783	-1.7842280129339	1.12603148354488	-2.18492550411695	CA150	pops
B304-20181123_102949_proc_male	B304	CA2100L0_NGM_B304_male	CA2100L0_male	20181123	102949	1217.315	136.752107925801	3542	397.905198139501	2.59977961270395	24	30	Paris2	NGM	-0.315366717033929	-1.08930812405539	-1.83123982098027	-2.54783727711232	-0.852645261422667	-0.482919820746506	-1.92554998537253	1.21856215782697	-2.18676140081991	CA2100	pops
B304-20181123_111409_proc_male	B304	A5140L0_NGM_B304_male	A5140L0_male	20181123	111409	1298.539	111.991803278689	4927	424.926486423664	2.6283138022807	23.9	30	Paris2	NGM	-0.460562633433874	-1.30599053692696	-1.66729214418503	-2.22154713518114	-1.00949972088878	-0.390336923392128	-1.6538078889518	0.962021373740097	-2.03205033211611	A5140	pops
B304-20181123_122939_proc_male	B304	CA250L0_NGM_B304_male	CA250L0_male	20181123	122939	1295.654	137.137741046832	4606	487.519380376017	2.68799188490238	24.4	31	Paris2	NGM	-0.357312165436603	-1.06913538638248	-1.76517808927978	-2.28734785245272	-0.997159346012639	-0.455869369468497	-1.83163524282065	1.06540707609308	-2.00926169682311	CA250	pops
B304-20181123_131523_proc_male	B304	CA3100L0_NGM_B304_male	CA3100L0_male	20181123	131523	1297.068	141.698265895954	3499	382.248449865344	2.58234573289066	24.6	31	Paris2	NGM	0.0456292720267889	-0.763219214268238	-1.50240728504728	-2.82427124457093	-0.0843651390462409	-0.950360366225325	-1.76195288580996	1.18862206727084	-2.35133717656881	CA3100	pops
B304-20181123_134057_proc_male	B304	CA3100noML0_NGM_B304_male	CA3100noML0_male	20181123	134057	1231.206	124.611111111111	2240	226.711767883595	2.35547406355072	24.8	31	Paris2	NGM	0.278914113243993	-0.725557229211014	-1.15169644637489	-2.69144419640573	-0.349207523980649	-0.968409967890655	-1.75492514106241	1.07299338605968	-2.1175035607294	CA3100	pops
B304-20181123_140203_proc_male	B304	A4140noML0_NGM_B304_male	A4140noML0_male	20181123	140203	1296.403	137.197101449275	5531	585.340490662195	2.76740856727655	24.8	31	Paris2	NGM	-0.264272579390689	-1.13220437192497	-1.77381777354952	-2.32871839011841	-0.974819637747956	-0.324019987483915	-1.8435601493336	1.1603784267032	-2.17554943707964	A4140	pops
B304-20181123_142555_proc_male	B304	A4140L0_NGM_B304_male	A4140L0_male	20181123	142555	1295.786	171.34126984127	1814	239.864501925521	2.37996598052899	25	32	Paris2	NGM	0.082640469322264	-0.662958274946628	-1.54083601777679	-2.62648054630859	-0.418709971694901	-0.661752853840699	-1.99260290585451	1.2583694641629	-2.18316004987411	A4140	pops
B304-20181123_145542_proc_male	B304	CA150noML0_NGM_B304_male	CA150noML0_male	20181123	145542	1296.638	127.126436781609	5000	490.215606752267	2.69038713355518	25.2	32	Paris2	NGM	-0.518929281751421	-1.01711485395403	-1.63078531458249	-2.0726366249258	-0.92527359886597	-0.318301930881505	-1.62623070494018	0.897520366898132	-1.94396452626619	CA150	pops
B304-20181123_170615_proc_male	B304	CA250noML0_NGM_B304_male	CA250noML0_male	20181123	170615	1296.997	138.894117647059	2459	263.331862212571	2.42050341036288	25.2	33	Paris2	NGM	-0.0794807552799536	-0.917042471971148	-1.42723939898349	-2.44167858636149	-0.49102635215609	-0.64597395992437	-1.65925941301555	1.03137126856454	-2.16479340665706	CA250	pops
B305-20181126_092527_proc_male	B305	A660L0_NGM_B305_male	A660L0_male	20181126	92527	1219.476	138.899563318777	4633	527.703437259852	2.72238992301572	24.7	32	Paris2	NGM	-0.262840859764658	-1.05505945641457	-2.1053972353298	-2.16294788047921	-0.905047402547663	-0.206152721284536	-2.24560200498071	1.42201058180045	-2.21268570516229	A660	pops
B305-20181126_120507_proc_male	B305	A660noML0_NGM_B305_male	A660noML0_male	20181126	120507	1297.285	120.015384615385	6812	630.196757073426	2.79947616400977	25.3	33	Paris2	NGM	-0.163504446971822	-1.00155082861164	-1.82636960447677	-2.04625502572726	-1.09616000457386	-0.134424216141595	-2.11726086331282	1.2353176241438	-2.01322239016646	A660	pops
B305-20181126_122940_proc_male	B305	A6140L0_NGM_B305_male	A6140L0_male	20181126	122940	1196.403	126.416481069042	4550	480.7702662599	2.68193760042863	25.3	33	Paris2	NGM	-0.219178309506485	-1.17004020843549	-1.8027938104631	-2.06333548853872	-0.871746178567411	-0.335921864594921	-1.9252377870468	1.16117002115571	-2.07878340823035	A6140	pops
B305-20181126_125021_proc_male	B305	A6140noML0_NGM_B305_male	A6140noML0_male	20181126	125021	1296.363	141.169642857143	5138	559.511205580536	2.74780878876081	25.4	33	Paris2	NGM	-0.207335719832827	-1.08065213011008	-1.69809912493043	-2.08549688587067	-0.694598499335707	-0.37473539568712	-1.92540927390367	1.18054574640593	-2.11450995960915	A6140	pops
B306-20190304_084938_proc_male	B306	A6140L0_NGM_B306_male	A6140L0_male	20190304	84938	1265.189	157.761836441894	2807	350.016855104175	2.54408895835737	21.4	38	Paris2	NGM	0.204335693886812	-0.611648379721431	-1.6546543082928	-2.66387084252373	-0.224947477600104	-0.837086193851312	-2.00146529958426	1.29973548104467	-2.25219406121133	A6140	pops
B306-20190304_091120_proc_male	B306	A410L0_NGM_B306_male	A410L0_male	20190304	91120	1199.311	142.448275862069	916	108.797985418007	2.03662085372665	21.6	38	Paris2	NGM	0.269155703329756	-0.370677124916732	-1.36665951260383	-2.07380761001072	-0.448268112405199	-0.377196538048216	-1.77421047282892	0.857264340164933	-1.7120985406259	A410	pops
B306-20190304_093151_proc_male	B306	A110L0_NGM_B306_male	A110L0_male	20190304	93151	1297.012	148.971114167813	4226	485.386356080882	2.68608756441029	22	37	Paris2	NGM	0.0084808704654491	-0.870376932266276	-1.94749311638968	-2.91073631102822	-0.416713260594739	-0.781392983446035	-2.07117899167391	1.43724932959157	-2.44177820790915	A110	pops
B306-20190304_095748_proc_male	B306	CA35L0_NGM_B306_male	CA35L0_male	20190304	95748	1197.61	159.247311827957	2198	292.27009744228	2.46578438436146	22.2	37	Paris2	NGM	0.0901544737331347	-0.655611777474904	-1.76800172968517	-2.81798966589967	-0.174619861974919	-0.827547678819142	-2.01420600729399	1.31963017317891	-2.27564288242784	CA35	pops
B306-20190304_101822_proc_male	B306	CA15L0_NGM_B306_male	CA15L0_male	20190304	101822	1262.671	165.666208791209	2864	375.765359288383	2.57491674126923	22.3	37	Paris2	NGM	0.148907169145348	-0.546288094221386	-1.6880199715229	-2.71978475285569	-0.165565648324663	-0.870175882032119	-2.06374625021331	1.34380222676973	-2.26322575184912	CA15	pops
B306-20190304_104003_proc_male	B306	CA110L0_NGM_B306_male	CA110L0_male	20190304	104003	1197.372	157.389715832206	2907	382.11341498233	2.5821922848764	22.3	38	Paris2	NGM	-0.0215241841583306	-0.772619983970651	-1.69174642875819	-2.5432055094984	-0.34456068945233	-0.769802306140939	-1.96256967373581	1.24938409351611	-2.20148121350861	CA110	pops
B306-20190304_110029_proc_male	B306	A360L0_NGM_B306_male	A360L0_male	20190304	110029	1204.275	145.165202108963	3773	454.803352686984	2.65782365752865	22.4	38	Paris2	NGM	-0.0516842642184069	-0.872988597500897	-1.78103074396328	-2.61883562108017	-0.509015057985454	-0.538563991692335	-2.01790296654297	1.29426380508664	-2.22195710452572	A360	pops
B306-20190304_112304_proc_male	B306	A310L0_NGM_B306_male	A310L0_male	20190304	112304	1196.739	136.737041719343	3929	448.919803662534	2.65216876430487	22.4	38	Paris2	NGM	0.1451966901958	-0.6394790383116	-1.58982328959875	-2.68961639725106	-0.231358758071835	-0.877759597467764	-2.06997756610608	1.35977380490046	-2.28673190081847	A310	pops
B306-20190304_114340_proc_male	B306	A160L0_NGM_B306_male	A160L0_male	20190304	114340	1197.439	136.659638554217	3274	373.650479587274	2.57246554401751	22.8	38	Paris2	NGM	-0.157799028142375	-1.0977318826683	-2.01076974155711	-2.37455322834305	-0.963523889147978	-0.371702161788077	-2.16982996072052	1.35618306283281	-2.17117861004716	A160	pops
B306-20190304_120415_proc_male	B306	CA310L0_NGM_B306_male	CA310L0_male	20190304	120415	1207.635	133.299445471349	5712	630.493843365212	2.79968085013897	22.7	38	Paris2	NGM	-0.204869669616217	-1.08437480772813	-1.97361777926313	-2.24084113231698	-0.840952919848462	-0.346228070274421	-2.08920095943265	1.29983932671556	-2.15310757111818	CA310	pops
